sku_id,product_name,brand,category,sub_category,base_price,quality_score,price_tier,overpriced_flag,weak_listing_flag
拓路者_0001,拓路者新季运动背包,拓路者,运动户外,运动背包,160.0,0.9,低价,False,False
拓路者_0002,拓路者防滑速干T恤,拓路者,运动户外,速干T恤,356.0,0.792,中价,False,True
拓路者_0003,拓路者极简速干T恤,拓路者,运动户外,速干T恤,549.0,0.928,高价,False,False
拓路者_0004,拓路者轻量泳装,拓路者,运动户外,泳装,208.0,0.701,低价,False,False
拓路者_0005,拓路者轻氧运动背包,拓路者,运动户外,运动背包,261.0,0.807,中价,False,False
拓路者_0006,拓路者都市冲锋衣,拓路者,运动户外,冲锋衣,382.0,0.56,中价,False,False
拓路者_0007,拓路者舒适款冲锋衣,拓路者,运动户外,冲锋衣,277.0,0.637,中价,False,False
拓路者_0008,拓路者光感羽绒服,拓路者,运动户外,羽绒服,197.0,0.428,低价,False,False
拓路者_0009,拓路者云感训练鞋,拓路者,运动户外,训练鞋,449.0,0.643,高价,False,True
拓路者_0010,拓路者限定运动裤,拓路者,运动户外,运动裤,529.0,0.521,高价,False,False
拓路者_0011,拓路者科技感训练鞋,拓路者,运动户外,训练鞋,498.0,0.604,高价,False,False
拓路者_0012,拓路者轻量登山鞋,拓路者,运动户外,登山鞋,527.0,0.381,高价,True,False
拓路者_0013,拓路者暖阳登山鞋,拓路者,运动户外,登山鞋,438.0,0.876,高价,False,False
拓路者_0014,拓路者透气户外凉鞋,拓路者,运动户外,户外凉鞋,415.0,0.625,高价,True,False
拓路者_0015,拓路者新季户外凉鞋,拓路者,运动户外,户外凉鞋,476.0,0.754,高价,False,False
拓路者_0016,拓路者科技感泳装,拓路者,运动户外,泳装,502.0,0.798,高价,True,False
拓路者_0017,拓路者新季登山鞋,拓路者,运动户外,登山鞋,245.0,0.62,中价,False,False
拓路者_0018,拓路者百搭泳装,拓路者,运动户外,泳装,436.0,0.559,高价,False,False
拓路者_0019,拓路者百搭泳装,拓路者,运动户外,泳装,161.0,0.674,低价,False,False
拓路者_0020,拓路者减震冲锋衣,拓路者,运动户外,冲锋衣,294.0,0.869,中价,False,False
拓路者_0021,拓路者复古运动背包,拓路者,运动户外,运动背包,268.0,0.555,中价,False,False
拓路者_0022,拓路者暖阳登山鞋,拓路者,运动户外,登山鞋,117.0,0.638,低价,False,False
拓路者_0023,拓路者光感泳装,拓路者,运动户外,泳装,189.0,0.726,低价,False,False
拓路者_0024,拓路者舒适款户外凉鞋,拓路者,运动户外,户外凉鞋,343.0,0.928,中价,True,True
拓路者_0025,拓路者百搭训练鞋,拓路者,运动户外,训练鞋,336.0,0.489,中价,False,False
拓路者_0026,拓路者舒适款泳装,拓路者,运动户外,泳装,509.0,0.545,高价,False,False
拓路者_0027,拓路者透气运动裤,拓路者,运动户外,运动裤,265.0,0.771,中价,False,False
拓路者_0028,拓路者极简泳装,拓路者,运动户外,泳装,166.0,0.836,低价,False,False
拓路者_0029,拓路者透气运动裤,拓路者,运动户外,运动裤,398.0,0.863,高价,False,False
拓路者_0030,拓路者光感户外凉鞋,拓路者,运动户外,户外凉鞋,247.0,0.562,中价,True,False
拓路者_0031,拓路者舒适款户外凉鞋,拓路者,运动户外,户外凉鞋,428.0,0.546,高价,False,False
拓路者_0032,拓路者轻氧运动背包,拓路者,运动户外,运动背包,534.0,0.751,高价,False,False
拓路者_0033,拓路者百搭训练鞋,拓路者,运动户外,训练鞋,315.0,0.747,中价,False,False
拓路者_0034,拓路者科技感冲锋衣,拓路者,运动户外,冲锋衣,331.0,0.507,中价,False,False
拓路者_0035,拓路者耐磨冲锋衣,拓路者,运动户外,冲锋衣,221.0,0.591,低价,False,False
拓路者_0036,拓路者舒适款泳装,拓路者,运动户外,泳装,194.0,0.461,低价,True,False
拓路者_0037,拓路者耐磨运动裤,拓路者,运动户外,运动裤,109.0,0.598,低价,False,False
拓路者_0038,拓路者新季羽绒服,拓路者,运动户外,羽绒服,132.0,0.601,低价,False,False
TFO_0001,TFO耐磨运动裤,TFO,运动户外,运动裤,104.0,0.525,低价,False,False
TFO_0002,TFO云感运动背包,TFO,运动户外,运动背包,382.0,0.47,高价,False,False
TFO_0003,TFO微风速干T恤,TFO,运动户外,速干T恤,251.0,0.554,中价,True,False
TFO_0004,TFO减震运动背包,TFO,运动户外,运动背包,90.0,0.617,低价,False,True
TFO_0005,TFO科技感冲锋衣,TFO,运动户外,冲锋衣,201.0,0.669,低价,False,False
TFO_0006,TFO云感羽绒服,TFO,运动户外,羽绒服,100.0,0.529,低价,False,False
TFO_0007,TFO舒适款速干T恤,TFO,运动户外,速干T恤,293.0,0.814,中价,False,True
TFO_0008,TFO防滑羽绒服,TFO,运动户外,羽绒服,414.0,0.9,高价,False,False
TFO_0009,TFO经典登山鞋,TFO,运动户外,登山鞋,324.0,0.638,中价,False,False
TFO_0010,TFO复古登山鞋,TFO,运动户外,登山鞋,314.0,0.454,中价,False,False
TFO_0011,TFO限定羽绒服,TFO,运动户外,羽绒服,315.0,0.592,中价,False,False
TFO_0012,TFO百搭瑜伽服,TFO,运动户外,瑜伽服,173.0,0.787,低价,False,False
TFO_0013,TFO百搭登山鞋,TFO,运动户外,登山鞋,309.0,0.55,中价,False,False
TFO_0014,TFO舒适款泳装,TFO,运动户外,泳装,388.0,0.657,高价,False,False
TFO_0015,TFO极简羽绒服,TFO,运动户外,羽绒服,318.0,0.463,中价,False,False
TFO_0016,TFO暖阳泳装,TFO,运动户外,泳装,120.0,0.885,低价,False,False
TFO_0017,TFO新季登山鞋,TFO,运动户外,登山鞋,365.0,0.907,高价,False,False
TFO_0018,TFO复古训练鞋,TFO,运动户外,训练鞋,298.0,0.792,中价,False,False
TFO_0019,TFO暖阳羽绒服,TFO,运动户外,羽绒服,269.0,0.661,中价,False,False
TFO_0020,TFO轻氧训练鞋,TFO,运动户外,训练鞋,223.0,0.536,中价,False,False
TFO_0021,TFO复古运动背包,TFO,运动户外,运动背包,348.0,0.662,中价,False,False
TFO_0022,TFO减震速干T恤,TFO,运动户外,速干T恤,294.0,0.502,中价,False,False
TFO_0023,TFO百搭羽绒服,TFO,运动户外,羽绒服,90.0,0.911,低价,False,False
TFO_0024,TFO透气户外凉鞋,TFO,运动户外,户外凉鞋,488.0,0.489,高价,False,False
TFO_0025,TFO极简羽绒服,TFO,运动户外,羽绒服,314.0,0.402,中价,False,True
TFO_0026,TFO户外款运动裤,TFO,运动户外,运动裤,268.0,0.572,中价,True,True
TFO_0027,TFO耐磨冲锋衣,TFO,运动户外,冲锋衣,214.0,0.49,中价,False,True
TFO_0028,TFO都市瑜伽服,TFO,运动户外,瑜伽服,211.0,0.711,中价,False,False
TFO_0029,TFO新季户外凉鞋,TFO,运动户外,户外凉鞋,220.0,0.29,中价,False,False
TFO_0030,TFO减震速干T恤,TFO,运动户外,速干T恤,276.0,0.683,中价,False,False
TFO_0031,TFO防滑运动背包,TFO,运动户外,运动背包,442.0,0.717,高价,False,False
TFO_0032,TFO云感速干T恤,TFO,运动户外,速干T恤,81.0,0.774,低价,False,False
Vans_0001,Vans微风运动休闲鞋,Vans,鞋靴,运动休闲鞋,384.0,0.522,中价,False,False
Vans_0002,Vans户外款凉鞋,Vans,鞋靴,凉鞋,385.0,0.755,中价,False,False
Vans_0003,Vans极简帆布鞋,Vans,鞋靴,帆布鞋,328.0,0.615,低价,False,False
Vans_0004,Vans复古靴子,Vans,鞋靴,靴子,361.0,0.569,低价,False,False
Vans_0005,Vans透气皮鞋,Vans,鞋靴,皮鞋,224.0,0.786,低价,False,False
Vans_0006,Vans光感工装鞋,Vans,鞋靴,工装鞋,354.0,0.708,低价,False,False
Vans_0007,Vans科技感跑步鞋,Vans,鞋靴,跑步鞋,320.0,0.318,低价,False,False
Vans_0008,Vans防滑皮鞋,Vans,鞋靴,皮鞋,411.0,0.77,中价,False,False
Vans_0009,Vans户外款帆布鞋,Vans,鞋靴,帆布鞋,604.0,0.652,高价,False,False
Vans_0010,Vans百搭跑步鞋,Vans,鞋靴,跑步鞋,488.0,0.827,中价,False,True
Vans_0011,Vans光感运动休闲鞋,Vans,鞋靴,运动休闲鞋,373.0,0.871,中价,False,False
Vans_0012,Vans减震靴子,Vans,鞋靴,靴子,432.0,0.811,中价,False,True
Vans_0013,Vans新季工装鞋,Vans,鞋靴,工装鞋,602.0,0.581,高价,False,False
Vans_0014,Vans极简板鞋,Vans,鞋靴,板鞋,443.0,0.492,中价,False,False
Vans_0015,Vans复古板鞋,Vans,鞋靴,板鞋,298.0,0.541,低价,False,False
Vans_0016,Vans微风板鞋,Vans,鞋靴,板鞋,617.0,0.751,高价,False,False
Vans_0017,Vans百搭跑步鞋,Vans,鞋靴,跑步鞋,331.0,0.475,低价,False,False
Vans_0018,Vans极简靴子,Vans,鞋靴,靴子,613.0,0.728,高价,False,False
Vans_0019,Vans暖阳工装鞋,Vans,鞋靴,工装鞋,225.0,0.557,低价,True,False
Vans_0020,Vans耐磨靴子,Vans,鞋靴,靴子,332.0,0.297,低价,True,False
Vans_0021,Vans微风运动休闲鞋,Vans,鞋靴,运动休闲鞋,512.0,0.38,中价,False,False
Vans_0022,Vans新季板鞋,Vans,鞋靴,板鞋,555.0,0.882,高价,False,False
Vans_0023,Vans科技感皮鞋,Vans,鞋靴,皮鞋,282.0,0.678,低价,False,False
Vans_0024,Vans暖阳靴子,Vans,鞋靴,靴子,587.0,0.603,高价,False,False
Vans_0025,Vans科技感靴子,Vans,鞋靴,靴子,284.0,0.568,低价,False,False
Vans_0026,Vans新季靴子,Vans,鞋靴,靴子,391.0,0.649,中价,False,False
Vans_0027,Vans云感板鞋,Vans,鞋靴,板鞋,450.0,0.638,中价,False,False
Vans_0028,Vans百搭运动休闲鞋,Vans,鞋靴,运动休闲鞋,281.0,0.767,低价,False,False
Vans_0029,Vans云感皮鞋,Vans,鞋靴,皮鞋,251.0,0.9,低价,False,False
Vans_0030,Vans轻量凉鞋,Vans,鞋靴,凉鞋,627.0,0.7,高价,False,False
Vans_0031,Vans轻氧帆布鞋,Vans,鞋靴,帆布鞋,379.0,0.785,中价,False,False
Vans_0032,Vans轻氧皮鞋,Vans,鞋靴,皮鞋,417.0,0.639,中价,False,False
Vans_0033,Vans新季板鞋,Vans,鞋靴,板鞋,290.0,0.623,低价,False,False
Vans_0034,Vans轻氧板鞋,Vans,鞋靴,板鞋,528.0,0.586,中价,False,False
Vans_0035,Vans百搭皮鞋,Vans,鞋靴,皮鞋,305.0,0.776,低价,False,False
Vans_0036,Vans云感运动休闲鞋,Vans,鞋靴,运动休闲鞋,543.0,0.85,高价,False,False
Vans_0037,Vans限定跑步鞋,Vans,鞋靴,跑步鞋,250.0,0.767,低价,False,False
Vans_0038,Vans暖阳帆布鞋,Vans,鞋靴,帆布鞋,665.0,0.825,高价,False,True
Vans_0039,Vans减震工装鞋,Vans,鞋靴,工装鞋,673.0,0.421,高价,False,False
Vans_0040,Vans限定板鞋,Vans,鞋靴,板鞋,418.0,0.383,中价,False,False
Vans_0041,Vans减震帆布鞋,Vans,鞋靴,帆布鞋,479.0,0.688,中价,False,False
Vans_0042,Vans耐磨靴子,Vans,鞋靴,靴子,458.0,0.627,中价,False,False
Vans_0043,Vans限定运动休闲鞋,Vans,鞋靴,运动休闲鞋,450.0,0.531,中价,True,False
Vans_0044,Vans减震凉鞋,Vans,鞋靴,凉鞋,256.0,0.784,低价,False,False
Vans_0045,Vans微风运动休闲鞋,Vans,鞋靴,运动休闲鞋,499.0,0.513,中价,False,True
Vans_0046,Vans透气工装鞋,Vans,鞋靴,工装鞋,452.0,0.67,中价,True,False
Vans_0047,Vans极简跑步鞋,Vans,鞋靴,跑步鞋,319.0,0.916,低价,False,False
Vans_0048,Vans减震工装鞋,Vans,鞋靴,工装鞋,509.0,0.907,中价,False,False
Vans_0049,Vans暖阳帆布鞋,Vans,鞋靴,帆布鞋,521.0,0.856,中价,False,False
Vans_0050,Vans耐磨板鞋,Vans,鞋靴,板鞋,420.0,0.543,中价,False,False
Vans_0051,Vans暖阳皮鞋,Vans,鞋靴,皮鞋,695.0,0.427,高价,True,False
Vans_0052,Vans百搭皮鞋,Vans,鞋靴,皮鞋,684.0,0.826,高价,False,True
Vans_0053,Vans透气板鞋,Vans,鞋靴,板鞋,280.0,0.599,低价,False,False
Vans_0054,Vans减震凉鞋,Vans,鞋靴,凉鞋,591.0,0.686,高价,False,False
Vans_0055,Vans极简跑步鞋,Vans,鞋靴,跑步鞋,237.0,0.232,低价,False,True
回力_0001,回力复古帆布鞋,回力,鞋靴,帆布鞋,200.0,0.911,中价,False,False
回力_0002,回力防滑靴子,回力,鞋靴,靴子,66.0,0.38,低价,False,False
回力_0003,回力新季工装鞋,回力,鞋靴,工装鞋,113.0,0.908,低价,False,False
回力_0004,回力都市跑步鞋,回力,鞋靴,跑步鞋,100.0,0.39,低价,False,False
回力_0005,回力透气工装鞋,回力,鞋靴,工装鞋,184.0,0.863,中价,False,False
回力_0006,回力极简跑步鞋,回力,鞋靴,跑步鞋,108.0,0.774,低价,False,False
回力_0007,回力防滑板鞋,回力,鞋靴,板鞋,190.0,0.445,中价,False,True
回力_0008,回力百搭板鞋,回力,鞋靴,板鞋,128.0,0.802,低价,True,False
回力_0009,回力云感板鞋,回力,鞋靴,板鞋,208.0,0.811,中价,False,False
回力_0010,回力暖阳工装鞋,回力,鞋靴,工装鞋,151.0,0.577,中价,False,False
回力_0011,回力暖阳帆布鞋,回力,鞋靴,帆布鞋,214.0,0.75,中价,False,False
回力_0012,回力防滑帆布鞋,回力,鞋靴,帆布鞋,123.0,0.9,低价,True,False
回力_0013,回力光感帆布鞋,回力,鞋靴,帆布鞋,73.0,0.591,低价,False,True
回力_0014,回力复古皮鞋,回力,鞋靴,皮鞋,68.0,0.654,低价,False,False
回力_0015,回力科技感运动休闲鞋,回力,鞋靴,运动休闲鞋,188.0,0.603,中价,False,False
回力_0016,回力极简板鞋,回力,鞋靴,板鞋,201.0,0.741,中价,False,False
回力_0017,回力光感跑步鞋,回力,鞋靴,跑步鞋,207.0,0.467,中价,False,False
回力_0018,回力微风跑步鞋,回力,鞋靴,跑步鞋,294.0,0.838,高价,False,False
回力_0019,回力耐磨凉鞋,回力,鞋靴,凉鞋,268.0,0.582,高价,False,False
回力_0020,回力光感凉鞋,回力,鞋靴,凉鞋,118.0,0.642,低价,False,False
回力_0021,回力科技感帆布鞋,回力,鞋靴,帆布鞋,238.0,0.736,高价,False,False
回力_0022,回力云感靴子,回力,鞋靴,靴子,257.0,0.544,高价,False,False
回力_0023,回力新季工装鞋,回力,鞋靴,工装鞋,247.0,0.579,高价,True,False
回力_0024,回力光感帆布鞋,回力,鞋靴,帆布鞋,284.0,0.776,高价,False,True
回力_0025,回力极简板鞋,回力,鞋靴,板鞋,202.0,0.764,中价,False,False
回力_0026,回力科技感凉鞋,回力,鞋靴,凉鞋,85.0,0.589,低价,False,False
回力_0027,回力防滑靴子,回力,鞋靴,靴子,205.0,0.547,中价,False,False
回力_0028,回力耐磨运动休闲鞋,回力,鞋靴,运动休闲鞋,122.0,0.865,低价,False,False
回力_0029,回力轻氧凉鞋,回力,鞋靴,凉鞋,287.0,0.598,高价,False,False
回力_0030,回力百搭皮鞋,回力,鞋靴,皮鞋,132.0,0.356,中价,False,False
回力_0031,回力都市凉鞋,回力,鞋靴,凉鞋,149.0,0.733,中价,False,False
回力_0032,回力轻氧板鞋,回力,鞋靴,板鞋,169.0,0.884,中价,False,False
回力_0033,回力云感皮鞋,回力,鞋靴,皮鞋,282.0,0.869,高价,False,False
回力_0034,回力暖阳跑步鞋,回力,鞋靴,跑步鞋,125.0,0.46,低价,False,False
回力_0035,回力轻氧皮鞋,回力,鞋靴,皮鞋,139.0,0.535,中价,False,False
回力_0036,回力限定帆布鞋,回力,鞋靴,帆布鞋,275.0,0.857,高价,False,False
回力_0037,回力透气靴子,回力,鞋靴,靴子,230.0,0.49,高价,False,False
回力_0038,回力减震跑步鞋,回力,鞋靴,跑步鞋,222.0,0.33,高价,False,False
回力_0039,回力轻量板鞋,回力,鞋靴,板鞋,76.0,0.561,低价,False,False
回力_0040,回力舒适款板鞋,回力,鞋靴,板鞋,108.0,0.567,低价,False,False
回力_0041,回力科技感板鞋,回力,鞋靴,板鞋,157.0,0.592,中价,False,False
回力_0042,回力微风帆布鞋,回力,鞋靴,帆布鞋,172.0,0.682,中价,False,False
回力_0043,回力轻量皮鞋,回力,鞋靴,皮鞋,239.0,0.71,高价,False,True
回力_0044,回力暖阳运动休闲鞋,回力,鞋靴,运动休闲鞋,128.0,0.409,低价,True,False
回力_0045,回力减震凉鞋,回力,鞋靴,凉鞋,216.0,0.657,高价,False,False
奥康_0001,奥康户外款跑步鞋,奥康,鞋靴,跑步鞋,350.0,0.619,中价,True,False
奥康_0002,奥康防滑工装鞋,奥康,鞋靴,工装鞋,520.0,0.538,高价,True,False
奥康_0003,奥康经典凉鞋,奥康,鞋靴,凉鞋,345.0,0.662,中价,False,False
奥康_0004,奥康光感帆布鞋,奥康,鞋靴,帆布鞋,575.0,0.797,高价,True,True
奥康_0005,奥康极简跑步鞋,奥康,鞋靴,跑步鞋,400.0,0.721,中价,False,False
奥康_0006,奥康科技感凉鞋,奥康,鞋靴,凉鞋,532.0,0.576,高价,True,False
奥康_0007,奥康限定工装鞋,奥康,鞋靴,工装鞋,404.0,0.54,中价,False,False
奥康_0008,奥康微风凉鞋,奥康,鞋靴,凉鞋,348.0,0.944,中价,False,False
奥康_0009,奥康透气靴子,奥康,鞋靴,靴子,309.0,0.898,中价,False,False
奥康_0010,奥康轻氧运动休闲鞋,奥康,鞋靴,运动休闲鞋,153.0,0.559,低价,False,False
奥康_0011,奥康舒适款靴子,奥康,鞋靴,靴子,344.0,0.521,中价,False,False
奥康_0012,奥康云感靴子,奥康,鞋靴,靴子,229.0,0.414,低价,True,False
奥康_0013,奥康舒适款凉鞋,奥康,鞋靴,凉鞋,279.0,0.328,中价,False,False
奥康_0014,奥康极简板鞋,奥康,鞋靴,板鞋,455.0,0.23,高价,False,False
奥康_0015,奥康户外款运动休闲鞋,奥康,鞋靴,运动休闲鞋,314.0,0.541,中价,False,False
奥康_0016,奥康轻量跑步鞋,奥康,鞋靴,跑步鞋,130.0,0.545,低价,False,False
奥康_0017,奥康透气皮鞋,奥康,鞋靴,皮鞋,182.0,0.808,低价,False,False
奥康_0018,奥康限定靴子,奥康,鞋靴,靴子,511.0,0.552,高价,False,True
奥康_0019,奥康暖阳板鞋,奥康,鞋靴,板鞋,373.0,0.702,中价,False,False
奥康_0020,奥康微风跑步鞋,奥康,鞋靴,跑步鞋,460.0,0.57,高价,False,False
奥康_0021,奥康轻氧跑步鞋,奥康,鞋靴,跑步鞋,444.0,0.734,高价,True,True
奥康_0022,奥康暖阳工装鞋,奥康,鞋靴,工装鞋,157.0,0.141,低价,False,False
奥康_0023,奥康科技感板鞋,奥康,鞋靴,板鞋,227.0,0.829,低价,False,False
奥康_0024,奥康科技感跑步鞋,奥康,鞋靴,跑步鞋,469.0,0.825,高价,True,False
奥康_0025,奥康防滑跑步鞋,奥康,鞋靴,跑步鞋,477.0,0.654,高价,False,False
奥康_0026,奥康极简凉鞋,奥康,鞋靴,凉鞋,397.0,0.829,中价,False,False
奥康_0027,奥康轻氧跑步鞋,奥康,鞋靴,跑步鞋,301.0,0.779,中价,False,True
奥康_0028,奥康轻量板鞋,奥康,鞋靴,板鞋,526.0,0.672,高价,False,False
奥康_0029,奥康光感工装鞋,奥康,鞋靴,工装鞋,586.0,0.596,高价,True,False
奥康_0030,奥康防滑帆布鞋,奥康,鞋靴,帆布鞋,388.0,0.683,中价,True,False
奥康_0031,奥康新季帆布鞋,奥康,鞋靴,帆布鞋,408.0,0.633,中价,False,False
奥康_0032,奥康科技感跑步鞋,奥康,鞋靴,跑步鞋,172.0,0.336,低价,False,False
奥康_0033,奥康限定跑步鞋,奥康,鞋靴,跑步鞋,312.0,0.737,中价,False,False
奥康_0034,奥康透气帆布鞋,奥康,鞋靴,帆布鞋,304.0,0.515,中价,False,False
奥康_0035,奥康都市凉鞋,奥康,鞋靴,凉鞋,427.0,0.754,中价,False,False
奥康_0036,奥康都市靴子,奥康,鞋靴,靴子,239.0,0.771,低价,False,False
奥康_0037,奥康暖阳皮鞋,奥康,鞋靴,皮鞋,357.0,0.758,中价,False,False
奥康_0038,奥康限定帆布鞋,奥康,鞋靴,帆布鞋,554.0,0.559,高价,False,False
奥康_0039,奥康光感靴子,奥康,鞋靴,靴子,283.0,0.696,中价,False,False
奥康_0040,奥康云感板鞋,奥康,鞋靴,板鞋,359.0,0.874,中价,False,False
奥康_0041,奥康极简靴子,奥康,鞋靴,靴子,164.0,0.692,低价,False,False
奥康_0042,奥康百搭皮鞋,奥康,鞋靴,皮鞋,533.0,0.696,高价,False,True
奥康_0043,奥康轻量靴子,奥康,鞋靴,靴子,523.0,0.61,高价,False,False
奥康_0044,奥康暖阳皮鞋,奥康,鞋靴,皮鞋,345.0,0.586,中价,False,False
奥康_0045,奥康户外款皮鞋,奥康,鞋靴,皮鞋,261.0,0.377,低价,False,False
奥康_0046,奥康科技感工装鞋,奥康,鞋靴,工装鞋,533.0,0.537,高价,False,True
奥康_0047,奥康科技感工装鞋,奥康,鞋靴,工装鞋,316.0,0.424,中价,False,True
奥康_0048,奥康都市板鞋,奥康,鞋靴,板鞋,199.0,0.439,低价,False,False
奥康_0049,奥康减震皮鞋,奥康,鞋靴,皮鞋,444.0,0.646,高价,False,False
奥康_0050,奥康户外款帆布鞋,奥康,鞋靴,帆布鞋,411.0,0.577,中价,False,False
奥康_0051,奥康舒适款工装鞋,奥康,鞋靴,工装鞋,433.0,0.536,中价,False,True
奥康_0052,奥康科技感凉鞋,奥康,鞋靴,凉鞋,314.0,0.784,中价,False,False
奥康_0053,奥康光感运动休闲鞋,奥康,鞋靴,运动休闲鞋,361.0,0.606,中价,True,False
奥康_0054,奥康舒适款帆布鞋,奥康,鞋靴,帆布鞋,280.0,0.615,中价,False,False
奥康_0055,奥康减震工装鞋,奥康,鞋靴,工装鞋,337.0,0.509,中价,True,False
奥康_0056,奥康微风运动休闲鞋,奥康,鞋靴,运动休闲鞋,444.0,0.849,高价,False,True
奥康_0057,奥康舒适款板鞋,奥康,鞋靴,板鞋,422.0,0.67,中价,False,True
奥康_0058,奥康暖阳帆布鞋,奥康,鞋靴,帆布鞋,272.0,0.492,中价,False,False
奥康_0059,奥康减震跑步鞋,奥康,鞋靴,跑步鞋,319.0,0.548,中价,False,False
奥康_0060,奥康减震运动休闲鞋,奥康,鞋靴,运动休闲鞋,140.0,0.618,低价,False,True
红蜻蜓_0001,红蜻蜓都市靴子,红蜻蜓,鞋靴,靴子,220.0,0.638,低价,False,False
红蜻蜓_0002,红蜻蜓限定工装鞋,红蜻蜓,鞋靴,工装鞋,422.0,0.423,高价,False,False
红蜻蜓_0003,红蜻蜓微风皮鞋,红蜻蜓,鞋靴,皮鞋,227.0,0.492,低价,False,False
红蜻蜓_0004,红蜻蜓极简工装鞋,红蜻蜓,鞋靴,工装鞋,151.0,0.706,低价,False,False
红蜻蜓_0005,红蜻蜓暖阳板鞋,红蜻蜓,鞋靴,板鞋,439.0,0.885,高价,False,True
红蜻蜓_0006,红蜻蜓微风皮鞋,红蜻蜓,鞋靴,皮鞋,186.0,0.314,低价,False,True
红蜻蜓_0007,红蜻蜓减震靴子,红蜻蜓,鞋靴,靴子,392.0,0.59,中价,False,False
红蜻蜓_0008,红蜻蜓限定工装鞋,红蜻蜓,鞋靴,工装鞋,332.0,0.832,中价,False,False
红蜻蜓_0009,红蜻蜓光感皮鞋,红蜻蜓,鞋靴,皮鞋,210.0,0.62,低价,False,False
红蜻蜓_0010,红蜻蜓舒适款板鞋,红蜻蜓,鞋靴,板鞋,319.0,0.776,中价,True,False
红蜻蜓_0011,红蜻蜓防滑跑步鞋,红蜻蜓,鞋靴,跑步鞋,511.0,0.889,高价,False,True
红蜻蜓_0012,红蜻蜓耐磨板鞋,红蜻蜓,鞋靴,板鞋,303.0,0.566,中价,False,False
红蜻蜓_0013,红蜻蜓都市运动休闲鞋,红蜻蜓,鞋靴,运动休闲鞋,231.0,0.697,低价,False,False
红蜻蜓_0014,红蜻蜓都市帆布鞋,红蜻蜓,鞋靴,帆布鞋,324.0,0.46,中价,False,True
红蜻蜓_0015,红蜻蜓复古帆布鞋,红蜻蜓,鞋靴,帆布鞋,223.0,0.251,低价,False,False
红蜻蜓_0016,红蜻蜓舒适款跑步鞋,红蜻蜓,鞋靴,跑步鞋,344.0,0.678,中价,False,False
红蜻蜓_0017,红蜻蜓耐磨凉鞋,红蜻蜓,鞋靴,凉鞋,322.0,0.623,中价,False,False
红蜻蜓_0018,红蜻蜓都市皮鞋,红蜻蜓,鞋靴,皮鞋,447.0,0.42,高价,False,False
红蜻蜓_0019,红蜻蜓科技感帆布鞋,红蜻蜓,鞋靴,帆布鞋,193.0,0.785,低价,False,False
红蜻蜓_0020,红蜻蜓光感皮鞋,红蜻蜓,鞋靴,皮鞋,271.0,0.455,中价,True,False
红蜻蜓_0021,红蜻蜓透气凉鞋,红蜻蜓,鞋靴,凉鞋,347.0,0.846,中价,False,False
红蜻蜓_0022,红蜻蜓耐磨皮鞋,红蜻蜓,鞋靴,皮鞋,221.0,0.875,低价,False,False
红蜻蜓_0023,红蜻蜓舒适款帆布鞋,红蜻蜓,鞋靴,帆布鞋,370.0,0.279,中价,False,False
红蜻蜓_0024,红蜻蜓都市跑步鞋,红蜻蜓,鞋靴,跑步鞋,538.0,0.863,高价,False,False
红蜻蜓_0025,红蜻蜓限定皮鞋,红蜻蜓,鞋靴,皮鞋,527.0,0.558,高价,False,True
红蜻蜓_0026,红蜻蜓防滑帆布鞋,红蜻蜓,鞋靴,帆布鞋,226.0,0.714,低价,False,False
红蜻蜓_0027,红蜻蜓轻氧板鞋,红蜻蜓,鞋靴,板鞋,468.0,0.623,高价,False,False
红蜻蜓_0028,红蜻蜓舒适款板鞋,红蜻蜓,鞋靴,板鞋,150.0,0.575,低价,False,False
红蜻蜓_0029,红蜻蜓经典皮鞋,红蜻蜓,鞋靴,皮鞋,501.0,0.342,高价,True,False
红蜻蜓_0030,红蜻蜓户外款板鞋,红蜻蜓,鞋靴,板鞋,119.0,0.593,低价,False,False
红蜻蜓_0031,红蜻蜓新季靴子,红蜻蜓,鞋靴,靴子,221.0,0.533,低价,False,False
红蜻蜓_0032,红蜻蜓云感皮鞋,红蜻蜓,鞋靴,皮鞋,494.0,0.632,高价,False,False
红蜻蜓_0033,红蜻蜓舒适款帆布鞋,红蜻蜓,鞋靴,帆布鞋,165.0,0.751,低价,False,False
红蜻蜓_0034,红蜻蜓限定帆布鞋,红蜻蜓,鞋靴,帆布鞋,527.0,0.71,高价,False,False
红蜻蜓_0035,红蜻蜓都市运动休闲鞋,红蜻蜓,鞋靴,运动休闲鞋,243.0,0.875,低价,False,True
红蜻蜓_0036,红蜻蜓耐磨皮鞋,红蜻蜓,鞋靴,皮鞋,359.0,0.557,中价,False,False
红蜻蜓_0037,红蜻蜓云感跑步鞋,红蜻蜓,鞋靴,跑步鞋,528.0,0.63,高价,False,False
红蜻蜓_0038,红蜻蜓轻量皮鞋,红蜻蜓,鞋靴,皮鞋,206.0,0.544,低价,False,False
红蜻蜓_0039,红蜻蜓减震皮鞋,红蜻蜓,鞋靴,皮鞋,166.0,0.454,低价,False,False
红蜻蜓_0040,红蜻蜓防滑运动休闲鞋,红蜻蜓,鞋靴,运动休闲鞋,148.0,0.821,低价,False,False
红蜻蜓_0041,红蜻蜓新季板鞋,红蜻蜓,鞋靴,板鞋,259.0,0.587,中价,False,False
